Analysis Time;Product Name;Product Code;Sample Type;Sample Number;Sample Comment;Instrument Name;Instrument Serial Number;Humedad;Standard Deviation Humedad;Min Humedad;Max Humedad;Global H Humedad;Neighbourhood H Humedad;t-statistics Humedad;Ref Humedad;Grasa;Standard Deviation Grasa;Min Grasa;Max Grasa;Global H Grasa;Neighbourhood H Grasa;t-statistics Grasa;Ref Grasa;Cenizas;Standard Deviation Cenizas;Min Cenizas;Max Cenizas;Global H Cenizas;Neighbourhood H Cenizas;Ref Cenizas;pH;Standard Deviation pH;Min pH;Max pH;Global H pH;Neighbourhood H pH;t-statistics pH;Ref pH;Cup id;Cup type
03/05/2022 16:42;CACAO (TORTA);CACAO_TORTA;Normal;1383/22;;NIRS DS3 F;91889831;2.94;0.006;2.927;2.945;;;-0.22;2.95;11.7;0.129;11.589;11.969;1.95;0.07;1.19;11.38;;;;;;;;5.54;0.063;5.437;5.612;1.95;0.07;-0.4;5.57;82139;2501
03/05/2022 16:45;CACAO (TORTA);CACAO_TORTA;Normal;1384/22;;NIRS DS3 F;91889831;2.54;0.011;2.53;2.562;;;-0.85;2.62;12.06;0.112;11.933;12.228;1.17;0.4;2.18;10.99;;;;;;;;5.38;0.055;5.311;5.473;1.17;0.4;-0.63;5.32;82139;2501
04/05/2022 17:26;CACAO (TORTA);CACAO_TORTA;Normal;1396/22;;NIRS DS3 F;91889831;2.59;0.018;2.575;2.619;;;-0.77;2.57;12.65;0.156;12.4;12.852;1.98;0.32;3.79;11.01;;;;;;;;7.37;0.042;7.307;7.432;1.98;0.32;2.16;7.36;82139;2501
04/05/2022 17:30;CACAO (TORTA);CACAO_TORTA;Normal;1397/22;;NIRS DS3 F;91889831;2.49;0.008;2.478;2.501;;;-0.93;2.48;12.22;0.223;11.852;12.522;0.69;0.15;2.62;11.86;;;;;;;;5.7;0.057;5.623;5.764;0.69;0.15;-0.18;5.6;82139;2501
04/05/2022 17:40;CACAO (TORTA);CACAO_TORTA;Normal;1398/22;;NIRS DS3 F;91889831;2.65;0.004;2.647;2.657;;;-0.67;2.65;13.62;0.121;13.44;13.77;1.89;0.49;6.47;12.13;;;;;;;;5.56;0.036;5.501;5.595;1.89;0.49;-0.38;5.46;82139;2501
04/05/2022 17:44;CACAO (TORTA);CACAO_TORTA;Normal;1399/22;;NIRS DS3 F;91889831;1.78;0.006;1.776;1.793;;;-2.05;1.84;12.34;0.169;12.066;12.574;3.38;1.02;2.96;11.68;;;;;;;;5.64;0.038;5.569;5.677;3.38;1.02;-0.26;5.65;82139;2501
04/05/2022 17:47;CACAO (TORTA);CACAO_TORTA;Normal;1400/22;;NIRS DS3 F;91889831;2;0.004;1.998;2.012;;;-1.7;2.04;12.71;0.08;12.595;12.841;4.02;1.22;3.96;11.86;;;;;;;;5.63;0.049;5.549;5.685;4.02;1.22;-0.28;5.59;82139;2501
04/05/2022 17:50;CACAO (TORTA);CACAO_TORTA;Normal;1401/22;;NIRS DS3 F;91889831;3.43;0.006;3.421;3.439;;;0.56;3.3;11.87;0.105;11.71;12.006;0.42;0.14;1.67;11.47;;;;;;;;5.57;0.07;5.428;5.633;0.42;0.14;-0.36;5.55;82139;2501
04/05/2022 17:52;CACAO (TORTA);CACAO_TORTA;Normal;1402/22;;NIRS DS3 F;91889831;2.89;0.006;2.882;2.898;;;-0.3;2.76;12.49;0.162;12.26;12.688;0.36;0.23;3.37;11.25;;;;;;;;5.53;0.036;5.472;5.58;0.36;0.23;-0.41;5.53;82139;2501
04/05/2022 17:58;CACAO (TORTA);CACAO_TORTA;Normal;1403/22;;NIRS DS3 F;91889831;2.59;0.006;2.581;2.598;;;-0.77;2.66;12.56;0.114;12.35;12.71;1.19;0.38;3.55;11.86;;;;;;;;5.35;0.059;5.252;5.418;1.19;0.38;-0.67;5.33;82139;2501
04/05/2022 18:02;CACAO (TORTA);CACAO_TORTA;Normal;1404/22;;NIRS DS3 F;91889831;2.46;0.005;2.458;2.472;;;-0.98;2.53;12.73;0.134;12.562;12.936;1.12;0.4;4.03;11.62;;;;;;;;5.41;0.052;5.315;5.456;1.12;0.4;-0.59;5.36;82139;2501
04/05/2022 18:05;CACAO (TORTA);CACAO_TORTA;Normal;1405/22;;NIRS DS3 F;91889831;2.43;0.004;2.428;2.44;;;-1.02;2.44;12;0.09;11.907;12.169;1.68;0.34;2.02;11.19;;;;;;;;5.37;0.063;5.307;5.502;1.68;0.34;-0.63;5.32;82139;2501
04/05/2022 18:07;CACAO (TORTA);CACAO_TORTA;Normal;1406/22;;NIRS DS3 F;91889831;2.31;0.004;2.303;2.316;;;-1.22;2.43;11.48;0.125;11.266;11.652;2.38;0.66;0.6;11.31;;;;;;;;5.41;0.052;5.331;5.472;2.38;0.66;-0.58;5.31;82139;2501
04/05/2022 18:08;CACAO (TORTA);CACAO_TORTA;Normal;1407/22;;NIRS DS3 F;91889831;3.41;0.008;3.401;3.423;;;0.53;3.45;13.23;0.291;12.82;13.572;1.23;0.21;5.39;11.58;;;;;;;;5.52;0.046;5.477;5.589;1.23;0.21;-0.44;5.45;82139;2501
04/05/2022 18:13;CACAO (TORTA);CACAO_TORTA;Normal;1408/22;;NIRS DS3 F;91889831;3.15;0.004;3.142;3.155;;;0.11;3.14;12.38;0.124;12.199;12.598;1.16;0.09;3.06;11.75;;;;;;;;5.48;0.046;5.415;5.557;1.16;0.09;-0.48;5.44;82139;2501
04/05/2022 18:16;CACAO (TORTA);CACAO_TORTA;Normal;1409/22;;NIRS DS3 F;91889831;3.25;0.004;3.249;3.26;;;0.28;3.32;12.25;0.096;12.132;12.389;1.93;0.35;2.71;11.14;;;;;;;;5.5;0.082;5.355;5.599;1.93;0.35;-0.46;5.55;82139;2501
05/05/2022 14:59;CACAO (POLVO);CACAO_POLVO;Normal;1410/22;;NIRS DS3 F;91889831;3.27;0.006;3.254;3.272;0.49;0.2;;3.32;11.03;0.022;11.008;11.067;0.75;0.01;;11.52;9.99;0.025;9.962;10.038;0.49;0.2;10.39;6.69;0.036;6.638;6.733;0.49;0.2;;6.69;82139;2501
05/05/2022 15:02;CACAO (POLVO);CACAO_POLVO;Normal;1420/22;;NIRS DS3 F;91889831;3.4;0.009;3.387;3.414;1.11;0.46;;3.42;11.33;0.033;11.289;11.38;0.76;0.07;;11.98;10.03;0.074;9.938;10.137;1.11;0.46;10.5;6.6;0.048;6.559;6.697;1.11;0.46;;6.88;82139;2501
05/05/2022 15:06;CACAO (POLVO);CACAO_POLVO;Normal;1421/22;;NIRS DS3 F;91889831;3.17;0.004;3.162;3.174;0.69;0.39;;3.11;11.06;0.013;11.046;11.085;1.25;0.11;;11.45;9.74;0.041;9.692;9.81;0.69;0.39;10.67;6.8;0.043;6.74;6.864;0.69;0.39;;6.97;82139;2501
05/05/2022 15:09;CACAO (TORTA);CACAO_TORTA;Normal;1425/22;;NIRS DS3 F;91889831;3.41;0.006;3.407;3.425;;;0.54;3.29;12.07;0.152;11.845;12.242;0.99;0.08;2.2;12.18;;;;;;;;5.56;0.056;5.485;5.654;0.99;0.08;-0.37;5.57;82139;2501
05/05/2022 15:12;CACAO (TORTA);CACAO_TORTA;Normal;1426/22;;NIRS DS3 F;91889831;1.97;0.013;1.952;1.985;;;-1.75;2.04;12.35;0.113;12.213;12.532;4.66;1.13;2.98;11.73;;;;;;;;5.65;0.036;5.603;5.697;4.66;1.13;-0.25;5.66;82139;2501
05/05/2022 15:23;CACAO (TORTA);CACAO_TORTA;Normal;1427/22;;NIRS DS3 F;91889831;2.1;0.009;2.093;2.117;;;-1.55;2.12;11.79;0.112;11.641;11.962;5.45;1.92;1.44;11.38;;;;;;;;5.66;0.037;5.633;5.727;5.45;1.92;-0.23;5.71;82139;2501
05/05/2022 15:25;CACAO (TORTA);CACAO_TORTA;Normal;1428/22;;NIRS DS3 F;91889831;3.26;0.004;3.253;3.264;;;0.29;3.14;11.59;0.112;11.444;11.778;0.93;0.14;0.9;10.95;;;;;;;;7.39;0.049;7.312;7.463;0.93;0.14;2.19;7.37;82139;2501
05/05/2022 15:27;CACAO (TORTA);CACAO_TORTA;Normal;1429/22;;NIRS DS3 F;91889831;3.22;0.006;3.209;3.226;;;0.22;3.09;11.36;0.097;11.167;11.45;1.14;0.16;0.26;11.14;;;;;;;;7.46;0.064;7.358;7.536;1.14;0.16;2.29;7.46;82139;2501
05/05/2022 15:29;CACAO (TORTA);CACAO_TORTA;Normal;1430/22;;NIRS DS3 F;91889831;3.35;0.009;3.338;3.36;;;0.44;3.33;11.37;0.074;11.263;11.488;1.01;0.06;0.27;11.32;;;;;;;;5.44;0.044;5.387;5.494;1.01;0.06;-0.55;5.45;82139;2501
05/05/2022 15:31;CACAO (TORTA);CACAO_TORTA;Normal;1431/22;;NIRS DS3 F;91889831;1.9;0.007;1.895;1.913;;;-1.87;1.83;11.99;0.081;11.855;12.112;1.26;0.48;1.98;11.09;;;;;;;;5.54;0.054;5.433;5.59;1.26;0.48;-0.41;5.6;82139;2501
05/05/2022 15:33;CACAO (TORTA);CACAO_TORTA;Normal;1432/22;;NIRS DS3 F;91889831;3.38;0.008;3.371;3.394;;;0.49;3.6;13.86;0.174;13.496;14.042;3.47;1.19;7.13;11.5;;;;;;;;5.45;0.028;5.402;5.492;3.47;1.19;-0.53;5.48;82139;2501
06/05/2022 15:08;CACAO (POLVO);CACAO_POLVO;Normal;1433/22;;NIRS DS3 F;91889831;3.26;0.018;3.229;3.277;1.25;0.41;;3.18;11.25;0.044;11.15;11.29;1.32;0.21;;10.97;10.22;0.104;10.082;10.333;1.25;0.41;10.49;6.82;0.054;6.709;6.868;1.25;0.41;;6.97;82139;2501
06/05/2022 15:10;CACAO (POLVO);CACAO_POLVO;Normal;1434/22;;NIRS DS3 F;91889831;2.81;0.011;2.8;2.832;2.29;1.28;;2.75;11.41;0.028;11.343;11.414;0.4;0.03;;11.3;6.77;0.089;6.623;6.865;2.29;1.28;6.52;5.58;0.041;5.512;5.641;2.29;1.28;;5.5;82139;2501
06/05/2022 15:13;CACAO (POLVO);CACAO_POLVO;Normal;1437/22;;NIRS DS3 F;91889831;2.91;0.016;2.893;2.927;2.36;1.19;;2.84;11.48;0.02;11.461;11.517;1.13;0.08;;11.64;6.71;0.078;6.603;6.844;2.36;1.19;6.48;5.63;0.021;5.597;5.652;2.36;1.19;;5.51;82139;2501
06/05/2022 15:15;CACAO (POLVO);CACAO_POLVO;Normal;1438/22;;NIRS DS3 F;91889831;3.59;0.009;3.584;3.607;59.36;37.02;;3.49;11.46;0.038;11.426;11.533;0.75;0.55;;10.73;13.09;0.088;12.942;13.216;59.36;37.02;12.8;9.37;0.038;9.326;9.43;59.36;37.02;;8.15;82139;2501
06/05/2022 15:20;CACAO (TORTA);CACAO_TORTA;Normal;1444/22;;NIRS DS3 F;91889831;2.27;0.046;2.235;2.352;;;-1.29;2.2;13.66;0.188;13.467;13.917;4.88;1.25;6.56;11.25;;;;;;;;5.63;0.029;5.605;5.69;4.88;1.25;-0.27;5.59;82139;2501
06/05/2022 15:25;CACAO (TORTA);CACAO_TORTA;Normal;1445/22;;NIRS DS3 F;91889831;2.99;0.006;2.988;3.005;;;-0.13;3.06;13.11;0.213;12.769;13.331;1.74;0.06;5.06;10.97;;;;;;;;7.46;0.061;7.376;7.532;1.74;0.06;2.29;7.37;82139;2501
06/05/2022 15:33;CACAO (TORTA);CACAO_TORTA;Normal;1446/22;;NIRS DS3 F;91889831;2.47;0.007;2.462;2.482;;;-0.96;2.56;12.67;0.142;12.456;12.859;2.5;0.55;3.86;10.92;;;;;;;;7.49;0.044;7.393;7.515;2.5;0.55;2.33;7.34;82139;2501
06/05/2022 15:37;CACAO (TORTA);CACAO_TORTA;Normal;1447/22;;NIRS DS3 F;91889831;2.85;0.006;2.841;2.858;;;-0.36;2.9;13.23;0.424;12.634;13.691;2.22;0.23;5.4;11.04;;;;;;;;7.36;0.038;7.298;7.403;2.22;0.23;2.15;7.35;82139;2501
06/05/2022 15:40;CACAO (TORTA);CACAO_TORTA;Normal;1449/22;;NIRS DS3 F;91889831;2.63;0.004;2.621;2.631;;;-0.72;2.54;12.23;0.074;12.112;12.326;0.46;0.2;2.65;10.74;;;;;;;;5.51;0.035;5.462;5.558;0.46;0.2;-0.44;5.51;82139;2501
06/05/2022 15:44;CACAO (TORTA);CACAO_TORTA;Normal;1450/22;;NIRS DS3 F;91889831;3.56;0.006;3.552;3.569;;;0.77;3.77;12.24;0.076;12.103;12.338;1.69;0.26;2.67;11.01;;;;;;;;5.51;0.07;5.42;5.612;1.69;0.26;-0.44;5.44;82139;2501
09/05/2022 15:35;CACAO (POLVO);CACAO_POLVO;Normal;1451/22;;NIRS DS3 F;91889831;3.04;0.01;3.032;3.058;2.27;1.02;;3.08;11.69;0.036;11.615;11.715;1.51;0.07;;11.99;7.07;0.026;7.055;7.129;2.27;1.02;6.48;5.63;0.052;5.541;5.701;2.27;1.02;;5.46;82125;2501
09/05/2022 15:37;CACAO (POLVO);CACAO_POLVO;Normal;1459/22;;NIRS DS3 F;91889831;2.81;0.01;2.8;2.823;3.81;1.51;;2.87;11.77;0.075;11.577;11.786;0.12;0;;11.87;6.94;0.043;6.867;6.988;3.81;1.51;6.55;5.49;0.037;5.428;5.544;3.81;1.51;;5.53;82139;2501
09/05/2022 15:41;CACAO (TORTA);CACAO_TORTA;Normal;1463/22;;NIRS DS3 F;91889831;2.57;0.002;2.564;2.572;;;-0.81;2.53;12.04;0.074;11.917;12.134;2.45;0.91;2.12;11.22;;;;;;;;5.61;0.054;5.542;5.692;2.45;0.91;-0.3;6.53;82125;2501
09/05/2022 15:44;CACAO (TORTA);CACAO_TORTA;Normal;1464/22;;NIRS DS3 F;91889831;2.1;0.006;2.087;2.102;;;-1.56;1.99;11.72;0.081;11.629;11.853;0.84;0.37;1.26;11.54;;;;;;;;5.63;0.065;5.501;5.696;0.84;0.37;-0.28;5.51;82139;2501
09/05/2022 15:46;CACAO (TORTA);CACAO_TORTA;Normal;1465/22;;NIRS DS3 F;91889831;2.58;0.006;2.57;2.584;;;-0.8;2.57;12.07;0.115;11.955;12.219;0.21;0.1;2.2;11.43;;;;;;;;5.69;0.031;5.652;5.734;0.21;0.1;-0.19;5.63;82125;2501
09/05/2022 15:48;CACAO (TORTA);CACAO_TORTA;Normal;1466/22;;NIRS DS3 F;91889831;2.71;0.004;2.707;2.717;;;-0.58;2.7;11.56;0.103;11.42;11.693;0.53;0.24;0.81;11.24;;;;;;;;5.66;0.029;5.616;5.701;0.53;0.24;-0.23;5.61;82139;2501
09/05/2022 15:49;CACAO (TORTA);CACAO_TORTA;Normal;1467/22;;NIRS DS3 F;91889831;2.44;0.007;2.433;2.449;;;-1.01;2.51;12.78;0.079;12.699;12.898;1.27;0.22;4.16;10.98;;;;;;;;5.6;0.048;5.526;5.655;1.27;0.22;-0.31;5.5;82125;2501
09/05/2022 15:51;CACAO (TORTA);CACAO_TORTA;Normal;1468/22;;NIRS DS3 F;91889831;2.43;0.006;2.425;2.442;;;-1.02;2.49;13.87;0.205;13.587;14.172;2.28;0.4;7.15;11.13;;;;;;;;5.57;0.048;5.487;5.642;2.28;0.4;-0.36;5.49;82139;2501
09/05/2022 15:54;CACAO (TORTA);CACAO_TORTA;Normal;1469/22;;NIRS DS3 F;91889831;2.59;0.006;2.578;2.592;;;-0.78;2.63;13.67;0.108;13.474;13.778;2.17;0.36;6.6;11.36;;;;;;;;5.6;0.039;5.532;5.633;2.17;0.36;-0.32;5.5;82125;2501
09/05/2022 15:56;CACAO (TORTA);CACAO_TORTA;Normal;1470/22;;NIRS DS3 F;91889831;2.64;0.009;2.63;2.659;;;-0.69;2.69;12.75;0.136;12.492;12.882;1.72;0.2;4.07;11.15;;;;;;;;7.34;0.083;7.235;7.449;1.72;0.2;2.13;7.33;82139;2501
09/05/2022 15:59;CACAO (TORTA);CACAO_TORTA;Normal;1471/22;;NIRS DS3 F;91889831;2.67;0.006;2.666;2.685;;;-0.64;2.71;13.21;0.124;13.013;13.354;3.26;0.6;5.35;10.63;;;;;;;;7.54;0.035;7.499;7.59;3.26;0.6;2.4;7.33;82125;2501
09/05/2022 16:01;CACAO (TORTA);CACAO_TORTA;Normal;1472/22;;NIRS DS3 F;91889831;3.11;0.009;3.094;3.119;;;0.05;3.3;14.93;0.225;14.564;15.171;5.19;2.18;10.06;11.85;;;;;;;;5.5;0.03;5.45;5.544;5.19;2.18;-0.46;5.49;82139;2501
09/05/2022 16:05;CACAO (TORTA);CACAO_TORTA;Normal;1473/22;;NIRS DS3 F;91889831;3.73;0.009;3.712;3.737;;;1.03;3.9;14.51;0.257;14.105;14.814;2.16;0.66;8.92;11.96;;;;;;;;5.57;0.067;5.474;5.688;2.16;0.66;-0.37;5.53;82125;2501
10/05/2022 16:37;CACAO (POLVO);CACAO_POLVO;Normal;1472/22;;NIRS DS3 F;91889831;3.33;0.006;3.325;3.343;4.8;1.43;;3.3;11.62;0.043;11.531;11.666;2.75;0.35;;11.85;6.29;0.088;6.214;6.456;4.8;1.43;;5.44;0.048;5.342;5.478;4.8;1.43;;5.49;82125;2501
10/05/2022 16:40;CACAO (TORTA);CACAO_TORTA;Normal;1472/22;;NIRS DS3 F;91889831;3.07;0.004;3.062;3.073;;;-0.01;3.3;12.8;0.082;12.662;12.872;2.99;0.95;4.21;11.85;;;;;;;;5.53;0.052;5.454;5.59;2.99;0.95;-0.42;5.49;82125;2501
10/05/2022 16:43;CACAO (TORTA);CACAO_TORTA;Normal;1473/22;;NIRS DS3 F;91889831;3.66;0.006;3.646;3.666;;;0.92;3.9;12.41;0.147;12.209;12.6;1.63;0.1;3.14;11.96;;;;;;;;5.56;0.061;5.476;5.634;1.63;0.1;-0.37;5.53;82125;2501
10/05/2022 16:47;CACAO (TORTA);CACAO_TORTA;Normal;1486/22;;NIRS DS3 F;91889831;2.72;0.006;2.709;2.724;;;-0.57;2.61;13.03;0.072;12.935;13.116;1.72;0.38;4.85;11.35;;;;;;;;5.51;0.069;5.371;5.58;1.72;0.38;-0.44;5.44;82125;2501
10/05/2022 16:51;CACAO (TORTA);CACAO_TORTA;Normal;1487/22;;NIRS DS3 F;91889831;2.97;0.006;2.965;2.979;;;-0.17;2.88;14.41;0.168;14.236;14.699;4.16;1.36;8.62;11.58;;;;;;;;5.6;0.061;5.492;5.679;4.16;1.36;-0.31;5.67;82125;2501
10/05/2022 16:55;CACAO (TORTA);CACAO_TORTA;Normal;1489/22;;NIRS DS3 F;91889831;2.6;0.013;2.584;2.613;;;-0.75;2.54;14.67;0.138;14.524;14.897;2.66;0.75;9.35;11.98;;;;;;;;5.56;0.064;5.462;5.654;2.66;0.75;-0.38;5.49;82125;2501
10/05/2022 16:59;CACAO (TORTA);CACAO_TORTA;Normal;1491/22;;NIRS DS3 F;91889831;2.91;0.006;2.899;2.915;;;-0.27;2.93;13.19;0.318;12.745;13.549;1.96;0.1;5.29;11.24;;;;;;;;7.44;0.059;7.335;7.492;1.96;0.1;2.25;7.35;82125;2501
10/05/2022 17:02;CACAO (TORTA);CACAO_TORTA;Normal;1492/22;;NIRS DS3 F;91889831;2.62;0.01;2.598;2.631;;;-0.73;2.67;13.71;0.144;13.481;13.906;2.71;0.4;6.7;11.24;;;;;;;;7.35;0.051;7.297;7.42;2.71;0.4;2.14;7.31;82125;2501
10/05/2022 17:06;CACAO (TORTA);CACAO_TORTA;Normal;1493/22;;NIRS DS3 F;91889831;2.68;0.007;2.664;2.686;;;-0.64;2.7;12.98;0.132;12.786;13.191;2.31;0.31;4.71;11.21;;;;;;;;7.42;0.049;7.357;7.471;2.31;0.31;2.24;7.3;82125;2501
10/05/2022 17:10;CACAO (TORTA);CACAO_TORTA;Normal;1494/22;;NIRS DS3 F;91889831;2.57;0.018;2.55;2.597;;;-0.8;2.65;14.11;0.289;13.663;14.465;3.89;0.85;7.81;11.18;;;;;;;;7.55;0.043;7.476;7.597;3.89;0.85;2.41;7.37;82125;2501
11/05/2022 16:05;CACAO (POLVO);CACAO_POLVO;Normal;1497/22;;NIRS DS3 F;91889831;3.26;0.005;3.256;3.268;1.63;0.46;;3.29;11.22;0.026;11.18;11.256;1.52;0.2;;10.99;6.47;0.062;6.347;6.528;1.63;0.46;6.53;5.57;0.049;5.492;5.622;1.63;0.46;;5.47;82125;2501
11/05/2022 16:08;CACAO (POLVO);CACAO_POLVO;Normal;1498/22;;NIRS DS3 F;91889831;3.35;0.007;3.335;3.355;1.21;0.34;;3.36;11.33;0.011;11.316;11.345;1.21;0.17;;11.16;6.6;0.103;6.435;6.707;1.21;0.34;6.57;5.54;0.061;5.47;5.647;1.21;0.34;;5.45;82139;2501
11/05/2022 16:09;CACAO (POLVO);CACAO_POLVO;Normal;1504/22;;NIRS DS3 F;91889831;3.3;0.013;3.284;3.317;1.43;0.73;;3.29;11.11;0.032;11.09;11.181;1.04;0;;11.57;6.18;0.068;6.092;6.282;1.43;0.73;6.61;5.41;0.024;5.362;5.424;1.43;0.73;;5.43;82125;2501
11/05/2022 16:10;CACAO (POLVO);CACAO_POLVO;Normal;1505/22;;NIRS DS3 F;91889831;2.49;0.008;2.476;2.496;7.8;2.27;;2.54;11.17;0.023;11.158;11.227;0.6;0.02;;11.42;6.51;0.056;6.427;6.596;7.8;2.27;;5.45;0.035;5.394;5.494;7.8;2.27;;5.53;82139;2501
11/05/2022 16:12;CACAO (POLVO);CACAO_POLVO;Normal;1507/22;;NIRS DS3 F;91889831;3.44;0.014;3.423;3.463;1.7;0.68;;3.52;11.02;0.016;10.994;11.046;1.32;0;;11.37;6;0.07;5.919;6.127;1.7;0.68;6.64;5.26;0.059;5.15;5.307;1.7;0.68;;5.4;82125;2501
11/05/2022 16:14;CACAO (TORTA);CACAO_TORTA;Normal;1509/22;;NIRS DS3 F;91889831;2.23;0.011;2.213;2.242;;;-1.34;2.21;11.88;0.099;11.791;12.078;0.98;0.12;1.67;11.72;;;;;;;;5.54;0.058;5.447;5.614;0.98;0.12;-0.4;5.55;82125;2501
11/05/2022 16:17;CACAO (TORTA);CACAO_TORTA;Normal;1510/22;;NIRS DS3 F;91889831;3.85;0.006;3.843;3.856;;;1.23;3.83;11.68;0.155;11.575;12.019;0.52;0.12;1.14;11.63;;;;;;;;5.47;0.058;5.397;5.559;0.52;0.12;-0.5;5.45;82139;2501
11/05/2022 16:18;CACAO (TORTA);CACAO_TORTA;Normal;1511/22;;NIRS DS3 F;91889831;2.72;0.006;2.711;2.726;;;-0.57;2.88;12.9;0.124;12.764;13.101;2.85;0.58;4.48;11.42;;;;;;;;5.58;0.056;5.499;5.641;2.85;0.58;-0.35;5.51;82125;2501
11/05/2022 16:24;CACAO (TORTA);CACAO_TORTA;Normal;1512/22;;NIRS DS3 F;91889831;2.72;0.005;2.709;2.721;;;-0.57;2.95;12.27;0.124;12.059;12.442;2.29;0.29;2.76;11.49;;;;;;;;5.57;0.058;5.506;5.659;2.29;0.29;-0.36;5.51;82139;2501
11/05/2022 16:27;CACAO (TORTA);CACAO_TORTA;Normal;1513/22;;NIRS DS3 F;91889831;2.67;0.003;2.662;2.672;;;-0.65;2.79;12.49;0.1;12.305;12.599;2.8;0.44;3.36;11.18;;;;;;;;5.6;0.044;5.55;5.677;2.8;0.44;-0.31;5.51;82125;2501
11/05/2022 16:31;CACAO (TORTA);CACAO_TORTA;Normal;1514/22;;NIRS DS3 F;91889831;3.38;0.003;3.376;3.386;;;0.49;3.51;12.36;0.117;12.137;12.493;0.81;0.2;3;11.97;;;;;;;;5.48;0.061;5.384;5.558;0.81;0.2;-0.49;5.48;82139;2501
11/05/2022 16:34;CACAO (TORTA);CACAO_TORTA;Normal;1488/22;;NIRS DS3 F;91889831;2.54;0.005;2.528;2.542;;;-0.86;2.58;11.71;0.155;11.449;11.873;1.14;0.23;1.21;11.81;;;;;;;;5.53;0.044;5.484;5.607;1.14;0.23;-0.41;5.5;82125;2501
12/05/2022 15:23;CACAO (POLVO);CACAO_POLVO;Normal;1515/22;;NIRS DS3 F;91889831;2.94;0.035;2.888;2.984;2.45;0.39;;2.57;11.12;0.028;11.091;11.175;0.49;0.02;;11.08;6.27;0.075;6.152;6.361;2.45;0.39;;5.48;0.052;5.403;5.55;2.45;0.39;;5.58;82139;2501
12/05/2022 15:24;CACAO (POLVO);CACAO_POLVO;Normal;1516/22;;NIRS DS3 F;91889831;3.18;0.009;3.167;3.192;3.79;1.76;;3.21;11.33;0.021;11.304;11.362;2.04;0.29;;11.77;6.3;0.074;6.238;6.421;3.79;1.76;;5.52;0.052;5.441;5.586;3.79;1.76;;5.54;82125;2501
12/05/2022 15:25;CACAO (POLVO);CACAO_POLVO;Normal;1521/22;;NIRS DS3 F;91889831;3.04;0.008;3.034;3.055;1.55;0.79;;3.13;11.31;0.025;11.286;11.345;0.95;0.1;;11.61;6.43;0.082;6.294;6.557;1.55;0.79;;5.53;0.037;5.479;5.587;1.55;0.79;;5.47;82139;2501
12/05/2022 15:27;CACAO (POLVO);CACAO_POLVO;Normal;1524/22;;NIRS DS3 F;91889831;3.41;0.007;3.4;3.42;1.2;0.46;;3.42;11.3;0.02;11.27;11.327;1.15;0.15;;11.35;6.33;0.051;6.236;6.388;1.2;0.46;;5.41;0.075;5.267;5.481;1.2;0.46;;5.52;82125;2501
12/05/2022 15:29;CACAO (POLVO);CACAO_POLVO;Normal;1525/22;;NIRS DS3 F;91889831;3.17;0.007;3.16;3.179;0.62;0.2;;3.22;11.15;0.023;11.114;11.175;1.32;0.3;;11.32;10.51;0.058;10.455;10.624;0.62;0.2;10.67;6.97;0.032;6.926;7.016;0.62;0.2;;7.08;82139;2501
12/05/2022 15:30;CACAO (POLVO);CACAO_POLVO;Normal;1527/22;;NIRS DS3 F;91889831;3.15;0.007;3.139;3.159;0.91;0.45;;3.25;11.11;0.055;11.083;11.217;0.94;0.05;;11.38;10.69;0.103;10.594;10.902;0.91;0.45;10.56;6.81;0.033;6.773;6.861;0.91;0.45;;6.83;82125;2501
12/05/2022 15:33;CACAO (TORTA);CACAO_TORTA;Normal;1529/22;;NIRS DS3 F;91889831;3.09;0.004;3.089;3.101;;;0.03;3.14;12.32;0.15;12.118;12.504;1.06;0.1;2.9;11.22;;;;;;;;7.51;0.066;7.42;7.591;1.06;0.1;2.35;7.53;82139;2501
12/05/2022 15:35;CACAO (TORTA);CACAO_TORTA;Normal;1530/22;;NIRS DS3 F;91889831;3.52;0.004;3.519;3.531;;;0.71;3.53;12.16;0.077;12.112;12.333;0.98;0.28;2.47;11.23;;;;;;;;5.59;0.053;5.504;5.645;0.98;0.28;-0.34;5.51;82125;2501
12/05/2022 15:38;CACAO (TORTA);CACAO_TORTA;Normal;1531/22;;NIRS DS3 F;91889831;3;0.011;2.993;3.021;;;-0.12;3.06;12.67;0.194;12.281;12.863;2.88;0.71;3.85;11.47;;;;;;;;5.48;0.024;5.433;5.506;2.88;0.71;-0.49;5.39;82139;2501
12/05/2022 15:40;CACAO (TORTA);CACAO_TORTA;Normal;1532/22;;NIRS DS3 F;91889831;3.51;0.009;3.498;3.522;;;0.69;3.73;12.53;0.106;12.375;12.636;0.9;0.2;3.46;11.58;;;;;;;;5.53;0.051;5.465;5.612;0.9;0.2;-0.41;5.48;82125;2501
13/05/2022 14:35;CACAO (POLVO);CACAO_POLVO;Normal;1538/22;;NIRS DS3 F;91889831;3.57;0.008;3.561;3.587;0.49;0.24;;3.72;11.12;0.022;11.085;11.151;0.41;0.03;;11.19;10.38;0.06;10.307;10.487;0.49;0.24;;6.82;0.044;6.741;6.885;0.49;0.24;;6.84;82139;2501
